timestamp,open,high,low,close,volume
2026-05-05 02:01:00+00:00,80353.9,80353.9,80353.9,80353.9,0.0
2026-05-05 02:02:00+00:00,80336.2,80354.8,80336.2,80354.8,0.51184923
2026-05-05 02:03:00+00:00,80396.8,80416.6,80386.7,80416.6,0.00684637
2026-05-05 02:04:00+00:00,80398.3,80481.6,80398.3,80481.6,0.01213344
2026-05-05 02:05:00+00:00,80494.9,80494.9,80494.9,80494.9,0.00032249
2026-05-05 02:06:00+00:00,80494.9,80494.9,80494.9,80494.9,0.0
2026-05-05 02:07:00+00:00,80442.1,80442.1,80442.1,80442.1,0.00044364
2026-05-05 02:08:00+00:00,80454.1,80454.1,80431.9,80433.0,0.00525929
2026-05-05 02:09:00+00:00,80454.0,80454.8,80454.0,80454.2,0.00519717
2026-05-05 02:10:00+00:00,80454.2,80454.2,80454.2,80454.2,0.0
2026-05-05 02:11:00+00:00,80454.2,80454.2,80454.2,80454.2,0.0
2026-05-05 02:12:00+00:00,80454.2,80454.2,80454.2,80454.2,0.0
2026-05-05 02:13:00+00:00,80410.8,80417.2,80410.8,80417.2,0.06437531
2026-05-05 02:14:00+00:00,80422.1,80422.1,80422.1,80422.1,0.00186515
2026-05-05 02:15:00+00:00,80422.1,80422.1,80422.1,80422.1,0.0
2026-05-05 02:16:00+00:00,80454.9,80466.9,80454.9,80466.9,0.00149327
2026-05-05 02:17:00+00:00,80448.0,80448.0,80445.8,80445.8,0.01393593
2026-05-05 02:18:00+00:00,80445.8,80445.8,80445.8,80445.8,0.0
2026-05-05 02:19:00+00:00,80445.8,80445.8,80445.8,80445.8,0.0
2026-05-05 02:20:00+00:00,80410.5,80410.5,80410.5,80410.5,0.02428361
2026-05-05 02:21:00+00:00,80410.5,80410.5,80410.5,80410.5,0.0
2026-05-05 02:22:00+00:00,80410.5,80410.5,80410.5,80410.5,0.0
2026-05-05 02:23:00+00:00,80410.5,80410.5,80410.5,80410.5,0.0
2026-05-05 02:24:00+00:00,80423.8,80452.5,80423.8,80452.5,0.00578482
2026-05-05 02:25:00+00:00,80494.8,80522.3,80494.8,80522.3,0.46115161
2026-05-05 02:26:00+00:00,80518.3,80518.3,80518.3,80518.3,0.00125018
2026-05-05 02:27:00+00:00,80495.2,80495.2,80495.2,80495.2,0.00149077
2026-05-05 02:28:00+00:00,80495.2,80495.2,80495.2,80495.2,0.0
2026-05-05 02:29:00+00:00,80468.9,80468.9,80468.9,80468.9,0.00012244
2026-05-05 02:30:00+00:00,80468.9,80468.9,80468.9,80468.9,0.0
2026-05-05 02:31:00+00:00,80490.0,80490.0,80490.0,80490.0,0.0001
2026-05-05 02:32:00+00:00,80490.0,80490.0,80490.0,80490.0,0.0
2026-05-05 02:33:00+00:00,80464.1,80466.9,80464.1,80466.9,0.03409782
2026-05-05 02:34:00+00:00,80453.0,80453.0,80453.0,80453.0,0.00370085
2026-05-05 02:35:00+00:00,80494.4,80519.6,80494.4,80519.6,0.00168801
2026-05-05 02:36:00+00:00,80522.3,80545.1,80522.3,80545.1,0.05646681
2026-05-05 02:37:00+00:00,80553.1,80569.3,80553.1,80569.3,0.00511689
2026-05-05 02:38:00+00:00,80569.3,80569.3,80569.3,80569.3,0.0
2026-05-05 02:39:00+00:00,80606.0,80732.9,80606.0,80726.5,0.56178906
2026-05-05 02:40:00+00:00,80698.2,80698.2,80698.2,80698.2,0.00148702
2026-05-05 02:41:00+00:00,80696.6,80696.7,80686.6,80690.2,0.0079309
2026-05-05 02:42:00+00:00,80690.2,80690.2,80690.2,80690.2,0.0
2026-05-05 02:43:00+00:00,80699.1,80773.3,80699.1,80773.3,0.47013503
2026-05-05 02:44:00+00:00,80780.0,80800.0,80780.0,80799.9,0.00110871
2026-05-05 02:45:00+00:00,80800.0,80897.0,80800.0,80838.5,0.32874583
2026-05-05 02:46:00+00:00,80784.7,80784.7,80667.0,80667.0,0.00381639
2026-05-05 02:47:00+00:00,80667.3,80667.3,80667.3,80667.3,0.00148759
2026-05-05 02:48:00+00:00,80632.8,80632.8,80632.8,80632.8,0.00198553
2026-05-05 02:49:00+00:00,80598.1,80598.1,80598.1,80598.1,0.00148886
2026-05-05 02:50:00+00:00,80577.4,80599.0,80577.4,80599.0,0.01768283
2026-05-05 02:51:00+00:00,80622.4,80622.4,80601.2,80606.6,0.04754999
2026-05-05 02:52:00+00:00,80597.5,80597.5,80597.5,80597.5,0.00972161
2026-05-05 02:53:00+00:00,80577.1,80577.1,80577.1,80577.1,0.00148925
2026-05-05 02:54:00+00:00,80573.7,80573.7,80573.7,80573.7,0.000195
2026-05-05 02:55:00+00:00,80557.6,80557.6,80557.6,80557.6,0.00128866
2026-05-05 02:56:00+00:00,80553.2,80553.2,80527.1,80527.1,0.02422539
2026-05-05 02:57:00+00:00,80527.1,80527.1,80527.1,80527.1,0.00135932
2026-05-05 02:58:00+00:00,80527.1,80527.1,80527.1,80527.1,0.0
2026-05-05 02:59:00+00:00,80529.8,80539.9,80529.8,80539.9,0.00239944
2026-05-05 03:00:00+00:00,80577.9,80577.9,80577.9,80577.9,0.011224
2026-05-05 03:01:00+00:00,80577.9,80577.9,80577.9,80577.9,0.0
2026-05-05 03:02:00+00:00,80537.5,80537.5,80533.0,80533.0,0.01275339
2026-05-05 03:03:00+00:00,80527.1,80527.1,80465.9,80484.3,0.34286074
2026-05-05 03:04:00+00:00,80483.5,80490.1,80483.5,80490.1,0.00346906
2026-05-05 03:05:00+00:00,80491.9,80491.9,80491.9,80491.9,0.1
2026-05-05 03:06:00+00:00,80491.9,80491.9,80491.9,80491.9,0.0
2026-05-05 03:07:00+00:00,80510.0,80510.0,80510.0,80510.0,6.333e-05
2026-05-05 03:08:00+00:00,80510.0,80510.0,80510.0,80510.0,0.0
2026-05-05 03:09:00+00:00,80520.1,80527.0,80520.1,80527.0,8.755e-05
2026-05-05 03:10:00+00:00,80533.9,80573.5,80533.9,80573.5,0.00163582
2026-05-05 03:11:00+00:00,80578.0,80578.0,80578.0,80578.0,0.00148925
2026-05-05 03:12:00+00:00,80623.2,80623.2,80623.2,80623.2,0.00024573
2026-05-05 03:13:00+00:00,80623.3,80711.0,80623.3,80711.0,0.06658186
2026-05-05 03:14:00+00:00,80693.7,80693.7,80693.7,80693.7,0.000193
2026-05-05 03:15:00+00:00,80693.7,80693.7,80693.7,80693.7,0.0
2026-05-05 03:16:00+00:00,80680.0,80680.0,80666.2,80666.2,0.12543406
2026-05-05 03:17:00+00:00,80666.2,80666.2,80666.2,80666.2,0.0
2026-05-05 03:18:00+00:00,80667.1,80667.1,80667.1,80667.1,0.00148761
2026-05-05 03:19:00+00:00,80718.9,80735.8,80718.9,80735.8,0.00315158
2026-05-05 03:20:00+00:00,80785.6,80801.3,80785.6,80801.3,0.00196051
2026-05-05 03:21:00+00:00,80795.2,80795.2,80795.2,80795.2,0.00030973
2026-05-05 03:22:00+00:00,80795.2,80795.2,80795.2,80795.2,0.0
2026-05-05 03:23:00+00:00,80791.0,80791.0,80791.0,80791.0,0.00061879
2026-05-05 03:24:00+00:00,80810.0,80810.0,80810.0,80810.0,0.000193
2026-05-05 03:25:00+00:00,80839.4,80856.3,80839.4,80856.3,0.00296855
2026-05-05 03:26:00+00:00,80806.5,80806.5,80796.9,80796.9,0.11218834
2026-05-05 03:27:00+00:00,80777.9,80777.9,80777.9,80777.9,0.00013213
2026-05-05 03:28:00+00:00,80770.4,80770.4,80770.4,80770.4,0.00347206
2026-05-05 03:29:00+00:00,80776.4,80776.4,80776.4,80776.4,5e-05
2026-05-05 03:30:00+00:00,80805.1,80805.1,80798.7,80798.7,0.00054783
2026-05-05 03:31:00+00:00,80798.3,80798.3,80798.3,80798.3,0.06328295
2026-05-05 03:32:00+00:00,80807.3,80807.3,80807.3,80807.3,0.00148503
2026-05-05 03:33:00+00:00,80807.3,80807.3,80807.3,80807.3,0.0
2026-05-05 03:34:00+00:00,80852.5,80852.5,80844.7,80844.7,0.01308724
2026-05-05 03:35:00+00:00,80844.7,80844.7,80844.7,80844.7,0.0
2026-05-05 03:36:00+00:00,80856.4,80857.1,80856.4,80857.1,0.00085324
2026-05-05 03:37:00+00:00,80857.1,80900.0,80857.1,80900.0,0.99645273
2026-05-05 03:38:00+00:00,80900.0,80953.4,80900.0,80953.4,0.41771865
2026-05-05 03:39:00+00:00,80959.5,81068.0,80902.0,80902.0,1.2343592
2026-05-05 03:40:00+00:00,80902.9,80946.7,80902.9,80926.0,0.00348269
2026-05-05 03:41:00+00:00,80943.9,80982.3,80943.9,80982.3,0.00308779
2026-05-05 03:42:00+00:00,80940.0,80940.0,80940.0,80940.0,0.00603894
2026-05-05 03:43:00+00:00,80937.2,80938.0,80937.1,80938.0,0.00817632
2026-05-05 03:44:00+00:00,80934.5,80934.5,80920.9,80920.9,0.00031464
2026-05-05 03:45:00+00:00,80920.9,80920.9,80920.9,80920.9,0.0
2026-05-05 03:46:00+00:00,80890.1,80890.1,80856.4,80856.4,0.00158349
2026-05-05 03:47:00+00:00,80877.4,80877.4,80877.4,80877.4,0.00194923
2026-05-05 03:48:00+00:00,80888.8,80888.8,80888.8,80888.8,0.00593668
2026-05-05 03:49:00+00:00,80890.9,80938.0,80890.9,80938.0,0.00238412
2026-05-05 03:50:00+00:00,80938.0,80938.0,80938.0,80938.0,0.0
2026-05-05 03:51:00+00:00,80896.2,80896.2,80891.8,80891.8,0.0027194
2026-05-05 03:52:00+00:00,80867.9,80867.9,80867.9,80867.9,0.04846506
2026-05-05 03:53:00+00:00,80874.0,80874.0,80874.0,80874.0,0.06725801
2026-05-05 03:54:00+00:00,80896.4,80896.4,80896.4,80896.4,0.00019
2026-05-05 03:55:00+00:00,80873.8,80873.8,80873.8,80873.8,0.05
2026-05-05 03:56:00+00:00,80873.8,80873.8,80873.8,80873.8,0.0
2026-05-05 03:57:00+00:00,80897.1,80897.1,80897.1,80897.1,0.00148337
2026-05-05 03:58:00+00:00,80897.1,80897.1,80897.1,80897.1,0.0
2026-05-05 03:59:00+00:00,80901.9,80901.9,80901.9,80901.9,0.0006089
2026-05-05 04:00:00+00:00,80901.9,80901.9,80901.9,80901.9,0.0
2026-05-05 04:01:00+00:00,80858.3,80878.8,80858.3,80878.8,0.00222635
2026-05-05 04:02:00+00:00,80879.1,80922.0,80879.1,80922.0,0.00717992
2026-05-05 04:03:00+00:00,80938.0,80970.5,80938.0,80958.4,0.3341198
2026-05-05 04:04:00+00:00,80936.5,80936.5,80936.5,80936.5,0.00123466
2026-05-05 04:05:00+00:00,80966.9,80966.9,80966.9,80966.9,0.00043605
2026-05-05 04:06:00+00:00,80966.9,80966.9,80966.9,80966.9,0.0
2026-05-05 04:07:00+00:00,80950.8,80950.8,80950.8,80950.8,0.00098973
2026-05-05 04:08:00+00:00,80938.8,80938.8,80938.8,80938.8,0.0750156
2026-05-05 04:09:00+00:00,80893.8,80893.8,80879.1,80879.1,0.07816193
2026-05-05 04:10:00+00:00,80838.9,80838.9,80838.8,80838.8,0.01124277
2026-05-05 04:11:00+00:00,80838.8,80838.8,80838.8,80838.8,0.0
2026-05-05 04:12:00+00:00,80834.1,80834.1,80834.1,80834.1,0.00085564
2026-05-05 04:13:00+00:00,80829.7,80830.0,80829.7,80830.0,0.0009829
2026-05-05 04:14:00+00:00,80820.5,80820.5,80820.5,80820.5,0.00064406
2026-05-05 04:15:00+00:00,80820.5,80820.5,80820.5,80820.5,0.0
2026-05-05 04:16:00+00:00,80820.5,80820.5,80820.5,80820.5,0.0
2026-05-05 04:17:00+00:00,80839.7,80839.7,80839.7,80839.7,0.00148443
2026-05-05 04:18:00+00:00,80892.5,80892.5,80892.4,80892.4,0.00097461
2026-05-05 04:19:00+00:00,80892.4,80892.4,80869.7,80869.7,0.44509747
2026-05-05 04:20:00+00:00,80849.1,80849.1,80849.1,80849.1,0.00024763
2026-05-05 04:21:00+00:00,80849.1,80849.1,80849.1,80849.1,0.00038113
2026-05-05 04:22:00+00:00,80850.0,80850.0,80850.0,80850.0,0.00062876
2026-05-05 04:23:00+00:00,80877.0,80877.0,80877.0,80877.0,0.00039623
2026-05-05 04:24:00+00:00,80876.6,80876.6,80876.6,80876.6,0.18551
2026-05-05 04:25:00+00:00,80869.4,80869.4,80868.1,80868.1,0.00549526
2026-05-05 04:26:00+00:00,80894.7,80928.6,80894.7,80928.4,0.08635161
2026-05-05 04:27:00+00:00,80918.3,80918.3,80918.2,80918.2,0.259674
2026-05-05 04:28:00+00:00,80884.5,80884.5,80841.7,80841.8,0.62113522
2026-05-05 04:29:00+00:00,80841.7,80841.7,80841.7,80841.7,0.26090775
2026-05-05 04:30:00+00:00,80805.9,80815.5,80805.9,80815.5,0.260523
2026-05-05 04:31:00+00:00,80806.0,80806.0,80788.9,80788.9,0.33546635
2026-05-05 04:32:00+00:00,80748.6,80757.7,80748.6,80757.7,0.00800712
2026-05-05 04:33:00+00:00,80769.3,80792.0,80769.3,80792.0,0.00347439
2026-05-05 04:34:00+00:00,80792.0,80792.0,80792.0,80792.0,0.0
2026-05-05 04:35:00+00:00,80789.4,80789.5,80789.4,80789.5,0.05487856
2026-05-05 04:36:00+00:00,80778.0,80790.3,80778.0,80790.3,0.00718134
2026-05-05 04:37:00+00:00,80837.0,80837.0,80837.0,80837.0,0.01287089
2026-05-05 04:38:00+00:00,80838.4,80842.6,80838.4,80842.6,0.00141
2026-05-05 04:39:00+00:00,80842.5,80842.5,80827.0,80827.0,0.01107986
2026-05-05 04:40:00+00:00,80821.9,80821.9,80821.9,80821.9,0.00433508
2026-05-05 04:41:00+00:00,80818.0,80818.3,80818.0,80818.3,0.26282526
2026-05-05 04:42:00+00:00,80799.4,80799.4,80799.4,80799.4,0.005674
2026-05-05 04:43:00+00:00,80799.3,80799.4,80799.3,80799.4,0.00821736
2026-05-05 04:44:00+00:00,80799.3,80799.3,80775.0,80775.0,0.0060658
2026-05-05 04:45:00+00:00,80759.2,80759.2,80759.2,80759.2,0.00494863
2026-05-05 04:46:00+00:00,80770.9,80770.9,80770.9,80770.9,6.314e-05
2026-05-05 04:47:00+00:00,80792.0,80800.2,80792.0,80800.2,0.00187868
2026-05-05 04:48:00+00:00,80842.6,80842.6,80842.6,80842.6,0.00032452
2026-05-05 04:49:00+00:00,80885.4,80913.8,80885.4,80913.8,0.06176652
2026-05-05 04:50:00+00:00,80939.6,80939.7,80939.6,80939.7,0.00118916
2026-05-05 04:51:00+00:00,80939.4,80939.4,80938.2,80938.2,0.05124589
2026-05-05 04:52:00+00:00,80939.7,80951.6,80939.7,80951.6,0.00133203
2026-05-05 04:53:00+00:00,80942.1,80942.1,80932.1,80933.0,0.07320498
2026-05-05 04:54:00+00:00,80932.9,80932.9,80932.9,80932.9,0.115
2026-05-05 04:55:00+00:00,80932.9,80932.9,80932.9,80932.9,0.0
2026-05-05 04:56:00+00:00,80932.9,80932.9,80932.9,80932.9,0.0
2026-05-05 04:57:00+00:00,80932.9,80932.9,80932.9,80932.9,0.0
2026-05-05 04:58:00+00:00,80895.4,80895.4,80895.4,80895.4,3.971e-05
2026-05-05 04:59:00+00:00,80914.1,80914.1,80914.0,80914.0,0.00365402
2026-05-05 05:00:00+00:00,80866.6,80866.6,80862.5,80862.5,0.00158392
2026-05-05 05:01:00+00:00,80867.5,80903.4,80867.5,80903.4,0.00154696
2026-05-05 05:02:00+00:00,80908.3,80921.7,80898.1,80898.1,0.11241427
2026-05-05 05:03:00+00:00,80885.9,80885.9,80882.1,80882.1,0.07562257
2026-05-05 05:04:00+00:00,80875.1,80886.7,80859.4,80886.7,0.10262078
2026-05-05 05:05:00+00:00,80886.7,80886.7,80886.7,80886.7,0.0
2026-05-05 05:06:00+00:00,80886.7,80886.7,80886.7,80886.7,0.0
2026-05-05 05:07:00+00:00,80880.2,80880.2,80880.0,80880.0,0.07294277
2026-05-05 05:08:00+00:00,80886.8,80886.8,80886.8,80886.8,0.00148357
2026-05-05 05:09:00+00:00,80913.9,80913.9,80913.9,80913.9,0.00185127
2026-05-05 05:10:00+00:00,80893.4,80893.4,80892.5,80892.5,0.01035841
2026-05-05 05:11:00+00:00,80919.5,80957.1,80919.5,80957.1,0.01075276
2026-05-05 05:12:00+00:00,80957.1,80957.1,80957.1,80957.1,0.0
2026-05-05 05:13:00+00:00,80961.8,80961.8,80954.7,80954.7,0.05388455
2026-05-05 05:14:00+00:00,80927.1,80927.1,80925.6,80925.6,0.19284775
2026-05-05 05:15:00+00:00,80897.0,80897.0,80897.0,80897.0,0.0002472
2026-05-05 05:16:00+00:00,80928.1,80928.1,80928.1,80928.1,0.00085286
2026-05-05 05:17:00+00:00,80928.2,80928.2,80928.2,80928.2,0.00148281
2026-05-05 05:18:00+00:00,80928.2,80928.2,80928.2,80928.2,0.0
2026-05-05 05:19:00+00:00,80935.7,80935.7,80935.7,80935.7,0.00506855
2026-05-05 05:20:00+00:00,80935.7,80935.7,80935.7,80935.7,0.0
2026-05-05 05:21:00+00:00,80933.1,80933.1,80933.1,80933.1,0.00024713
2026-05-05 05:22:00+00:00,80936.6,80936.6,80936.6,80936.6,0.00092449
2026-05-05 05:23:00+00:00,80936.6,80936.6,80936.5,80936.6,0.00029143
2026-05-05 05:24:00+00:00,80936.6,81162.8,80936.6,81162.8,1.96305403
2026-05-05 05:25:00+00:00,81162.8,81163.0,81156.9,81156.9,0.22325322
2026-05-05 05:26:00+00:00,81149.4,81149.4,81119.6,81119.6,0.039575
2026-05-05 05:27:00+00:00,81120.5,81163.6,81120.5,81163.6,0.0142982
2026-05-05 05:28:00+00:00,81120.8,81120.8,81120.8,81120.8,0.25894467
2026-05-05 05:29:00+00:00,81120.7,81120.7,81055.3,81055.3,0.07794256
2026-05-05 05:30:00+00:00,81060.8,81060.8,81060.8,81060.8,0.00148037
2026-05-05 05:31:00+00:00,81051.6,81051.6,81051.5,81051.5,0.00056204
2026-05-05 05:32:00+00:00,81051.5,81051.5,81051.5,81051.5,0.0
2026-05-05 05:33:00+00:00,81061.7,81061.7,81061.7,81061.7,0.00148037
2026-05-05 05:34:00+00:00,81090.2,81101.2,81090.2,81101.2,0.00103218
2026-05-05 05:35:00+00:00,81121.6,81178.1,81121.6,81178.1,0.05615437
2026-05-05 05:36:00+00:00,81173.8,81184.6,81173.8,81184.5,0.0642885
2026-05-05 05:37:00+00:00,81135.1,81135.1,81111.0,81112.4,0.03968133
2026-05-05 05:38:00+00:00,81136.0,81136.0,81136.0,81136.0,0.00147901
2026-05-05 05:39:00+00:00,81185.4,81313.1,81185.4,81260.6,0.05448118
2026-05-05 05:40:00+00:00,81246.4,81246.4,81225.2,81225.2,0.09024238
2026-05-05 05:41:00+00:00,81225.2,81225.2,81225.2,81225.2,0.0
2026-05-05 05:42:00+00:00,81242.1,81242.1,81210.6,81210.7,0.01082506
2026-05-05 05:43:00+00:00,81219.6,81219.6,81170.8,81170.8,0.00295583
2026-05-05 05:44:00+00:00,81142.5,81142.5,81082.6,81082.6,0.18185417
2026-05-05 05:45:00+00:00,81050.2,81052.3,81003.4,81013.7,0.00551342
2026-05-05 05:46:00+00:00,80984.7,80984.7,80984.7,80984.7,0.02541016
2026-05-05 05:47:00+00:00,80967.8,81008.0,80963.6,80963.6,0.05188565
2026-05-05 05:48:00+00:00,80931.3,80940.7,80931.3,80940.7,0.00036603
2026-05-05 05:49:00+00:00,80964.5,80964.5,80964.5,80964.5,0.00148214
2026-05-05 05:50:00+00:00,80984.2,81030.1,80984.2,81030.1,0.0039546
2026-05-05 05:51:00+00:00,81030.1,81030.1,81030.1,81030.1,0.0
2026-05-05 05:52:00+00:00,81053.1,81053.1,81015.5,81018.7,0.40879577
2026-05-05 05:53:00+00:00,81018.1,81035.2,81018.1,81035.2,0.00507079
2026-05-05 05:54:00+00:00,81010.2,81010.2,81010.2,81010.2,0.00023663
2026-05-05 05:55:00+00:00,81010.2,81010.2,81010.2,81010.2,0.0
2026-05-05 05:56:00+00:00,80996.4,80996.4,80996.4,80996.4,0.024
2026-05-05 05:57:00+00:00,81000.9,81000.9,80987.9,80987.9,0.00027239
2026-05-05 05:58:00+00:00,80987.9,80987.9,80987.9,80987.9,0.0
2026-05-05 05:59:00+00:00,80978.1,80978.2,80978.1,80978.2,0.02587937
2026-05-05 06:00:00+00:00,80992.3,81013.8,80991.9,80991.9,0.02142283
2026-05-05 06:01:00+00:00,80950.6,80950.6,80950.6,80950.6,0.0025085
2026-05-05 06:02:00+00:00,80978.7,80979.6,80978.7,80979.6,0.00296374
2026-05-05 06:03:00+00:00,80992.9,80993.0,80992.9,80993.0,0.01256222
2026-05-05 06:04:00+00:00,80993.0,80993.0,80936.7,80936.7,0.00207493
2026-05-05 06:05:00+00:00,80944.5,80944.5,80904.6,80904.7,0.00479146
2026-05-05 06:06:00+00:00,80924.5,80924.5,80924.5,80924.5,0.00023688
2026-05-05 06:07:00+00:00,80945.4,80945.4,80945.4,80945.4,0.0013206
2026-05-05 06:08:00+00:00,80944.5,80944.5,80940.8,80940.8,0.00216951
2026-05-05 06:09:00+00:00,80945.4,80955.7,80945.4,80955.7,0.000171
2026-05-05 06:10:00+00:00,80942.7,80942.7,80914.1,80914.1,0.0027405
2026-05-05 06:11:00+00:00,80932.0,80932.0,80932.0,80932.0,0.00027145
2026-05-05 06:12:00+00:00,80929.4,80929.4,80929.4,80929.4,0.00063284
2026-05-05 06:13:00+00:00,80933.7,80943.6,80933.7,80943.5,0.08752725
2026-05-05 06:14:00+00:00,80944.5,80944.5,80944.5,80944.5,0.00975586
2026-05-05 06:15:00+00:00,80944.5,80944.5,80944.5,80944.5,0.0
2026-05-05 06:16:00+00:00,80952.0,80952.0,80926.2,80926.2,0.0024687
2026-05-05 06:17:00+00:00,80926.2,80926.2,80926.2,80926.2,0.0
2026-05-05 06:18:00+00:00,80920.1,80920.1,80919.5,80919.5,0.02465565
2026-05-05 06:19:00+00:00,80919.5,80919.5,80919.5,80919.5,0.0
2026-05-05 06:20:00+00:00,80908.5,80908.5,80907.2,80907.2,0.26101915
2026-05-05 06:21:00+00:00,80878.6,80878.6,80878.6,80878.6,0.00250962
2026-05-05 06:22:00+00:00,80869.7,80869.7,80856.4,80856.4,0.0016556
2026-05-05 06:23:00+00:00,80856.4,80856.4,80856.4,80856.4,0.0
2026-05-05 06:24:00+00:00,80848.9,80848.9,80811.0,80811.0,0.1131727
2026-05-05 06:25:00+00:00,80811.0,80811.0,80811.0,80811.0,0.0
2026-05-05 06:26:00+00:00,80843.1,80843.1,80837.7,80837.7,0.00063108
2026-05-05 06:27:00+00:00,80827.1,80827.1,80827.1,80827.1,6.15e-05
2026-05-05 06:28:00+00:00,80817.2,80817.2,80817.2,80817.2,1.284e-05
2026-05-05 06:29:00+00:00,80817.2,80817.2,80817.2,80817.2,0.0
2026-05-05 06:30:00+00:00,80830.1,80830.1,80824.8,80830.1,0.00089085
2026-05-05 06:31:00+00:00,80830.9,80830.9,80815.4,80815.4,1.0
2026-05-05 06:32:00+00:00,80814.0,80814.0,80814.0,80814.0,0.00049543
2026-05-05 06:33:00+00:00,80834.7,80834.7,80803.1,80803.1,2.0
2026-05-05 06:34:00+00:00,80803.1,80803.1,80803.1,80803.1,0.0
2026-05-05 06:35:00+00:00,80863.9,80863.9,80863.9,80863.9,0.00148399
2026-05-05 06:36:00+00:00,80863.9,80863.9,80863.9,80863.9,0.0
2026-05-05 06:37:00+00:00,80862.5,80862.5,80862.4,80862.4,0.13993627
2026-05-05 06:38:00+00:00,80862.4,80862.4,80862.4,80862.4,0.0
2026-05-05 06:39:00+00:00,80826.9,80826.9,80826.8,80826.8,0.00219806
2026-05-05 06:40:00+00:00,80826.8,80826.8,80826.8,80826.8,0.0
2026-05-05 06:41:00+00:00,80826.8,80826.8,80826.8,80826.8,0.0
2026-05-05 06:42:00+00:00,80829.0,80829.0,80829.0,80829.0,0.00123529
2026-05-05 06:43:00+00:00,80861.2,80861.2,80861.1,80861.1,0.00197755
2026-05-05 06:44:00+00:00,80861.3,80861.3,80829.0,80829.0,0.05061374
2026-05-05 06:45:00+00:00,80833.5,80847.1,80831.6,80847.1,0.00617902
2026-05-05 06:46:00+00:00,80847.1,80847.1,80847.1,80847.1,0.0
2026-05-05 06:47:00+00:00,80851.8,80851.8,80851.8,80851.8,0.00024083
